N PtMilieu Trapeze Simpson
2089 0.000000188469749585 0.000000376939484514 0.000000000000003109
2090 0.000000188289437375 0.000000376578861649 0.000000000000000444
2091 0.000000188109384069 0.000000376218763698 0.000000000000000888
2092 0.000000187929588780 0.000000375859168678 0.000000000000000888
2093 0.000000187750057279 0.000000375500099237 0.000000000000002665
2094 0.000000187570774024 0.000000375141536946 0.000000000000003553
2095 0.000000187391751005 0.000000374783493129 0.000000000000004441
2096 0.000000187212987779 0.000000374425961125 0.000000000000001776
2097 0.000000187034471910 0.000000374068940712 0.000000000000006217
2098 0.000000186856222051 0.000000373712431667 0.000000000000006217
2099 0.000000186678220881 0.000000373356428662 0.000000000000000888
2100 0.000000186500472399 0.000000373000931919 0.000000000000004441
2101 0.000000186322979712 0.000000372645952318 0.000000000000000444
2102 0.000000186145741043 0.000000372291471429 0.000000000000004885
2103 0.000000185968751065 0.000000371937495691 0.000000000000004441
2104 0.000000185792023544 0.000000371584031544 0.000000000000004441
2105 0.000000185615537163 0.000000371231063889 0.000000000000004885
2106 0.000000185439306577 0.000000370878604272 0.000000000000000444
2107 0.000000185263325569 0.000000370526643367 0.000000000000004885
2108 0.000000185087594140 0.000000370175181397 0.000000000000003997
2109 0.000000184912116730 0.000000369824220581 0.000000000000003553
2110 0.000000184736884901 0.000000369473760697 0.000000000000007550
2111 0.000000184561903094 0.000000369123796862 0.000000000000001776
2112 0.000000184387170421 0.000000368774331072 0.000000000000000444
2113 0.000000184212685994 0.000000368425360664 0.000000000000005329
2114 0.000000184038447593 0.000000368076887414 0.000000000000004441
2115 0.000000183864457881 0.000000367728905992 0.000000000000009326
2116 0.000000183690714195 0.000000367381417066 0.000000000000007550
2117 0.000000183517215646 0.000000367034418636 0.000000000000001776
2118 0.000000183343965787 0.000000366687920028 0.000000000000002220
2119 0.000000183170953960 0.000000366341899261 0.000000000000002665
2120 0.000000182998192599 0.000000365996381424 0.000000000000003553
2121 0.000000182825676820 0.000000365651344536 0.000000000000000222
2122 0.000000182653403069 0.000000365306794814 0.000000000000003553
2123 0.000000182481367794 0.000000364962734256 0.000000000000001776
2124 0.000000182309584318 0.000000364619157756 0.000000000000008438
2125 0.000000182138038873 0.000000364276063758 0.000000000000005773
2126 0.000000181966738122 0.000000363933465364 0.000000000000003109
2127 0.000000181795674070 0.000000363591339925 0.000000000000000000
2128 0.000000181624856932 0.000000363249697877 0.000000000000005329
2129 0.000000181454276937 0.000000362908541218 0.000000000000003997
2130 0.000000181283933642 0.000000362567862844 0.000000000000000000
2131 0.000000181113835929 0.000000362227665862 0.000000000000003109
2132 0.000000180943975359 0.000000361887938727 0.000000000000001776
2133 0.000000180774355485 0.000000361548697203 0.000000000000008438
2134 0.000000180604968314 0.000000361209931077 0.000000000000003553
2135 0.000000180435820063 0.000000360871636573 0.000000000000000444
2136 0.000000180266917837 0.000000360533823685 0.000000000000004885
2137 0.000000180098247871 0.000000360196484639 0.000000000000004441
2138 0.000000179929814159 0.000000359859612331 0.000000000000002665
2139 0.000000179761612706 0.000000359523218529 0.000000000000002220
2140 0.000000179593652394 0.000000359187294352 0.000000000000000666
2141 0.000000179425924340 0.000000358851838689 0.000000000000001332
2142 0.000000179258432098 0.000000358516854426 0.000000000000002665
2143 0.000000179091175223 0.000000358182341786 0.000000000000002220
2144 0.000000178924152383 0.000000357848291666 0.000000000000005773
2145 0.000000178757364466 0.000000357514708726 0.000000000000000444
2146 0.000000178590802591 0.000000357181595412 0.000000000000001776
2147 0.000000178424480080 0.000000356848950167 0.000000000000005773
2148 0.000000178258383610 0.000000356516761446 0.000000000000003997
2149 0.000000178092524727 0.000000356185045458 0.000000000000003553
2150 0.000000177926896772 0.000000355853785550 0.000000000000002665
2151 0.000000177761500186 0.000000355522986828 0.000000000000001998
2152 0.000000177596334083 0.000000355192654844 0.000000000000003109
2153 0.000000177431395798 0.000000354862777385 0.000000000000000444
2154 0.000000177266685775 0.000000354533365110 0.000000000000003553
2155 0.000000177102208454 0.000000354204403363 0.000000000000000444
2156 0.000000176937957619 0.000000353875911019 0.000000000000005329
2157 0.000000176773942151 0.000000353547867427 0.000000000000003553
2158 0.000000176610147395 0.000000353220281246 0.000000000000003553
2159 0.000000176446577349 0.000000352893148037 0.000000000000005329
2160 0.000000176283238673 0.000000352566470463 0.000000000000002220
2161 0.000000176120126039 0.000000352240247192 0.000000000000005329
2162 0.000000175957240334 0.000000351914477115 0.000000000000003109
2163 0.000000175794580226 0.000000351589154679 0.000000000000006217
2164 0.000000175632150157 0.000000351264288767 0.000000000000003997
2165 0.000000175469940356 0.000000350939874050 0.000000000000004885
2166 0.000000175307952599 0.000000350615901201 0.000000000000004441
2167 0.000000175146193993 0.000000350292376661 0.000000000000001332
2168 0.000000174984657875 0.000000349969307756 0.000000000000001776
2169 0.000000174823344246 0.000000349646674502 0.000000000000000444
2170 0.000000174662253549 0.000000349324494220 0.000000000000000444
2171 0.000000174501383565 0.000000349002764688 0.000000000000002220
2172 0.000000174340741399 0.000000348681465923 0.000000000000001332
2173 0.000000174180314172 0.000000348360620350 0.000000000000000888
2174 0.000000174020109434 0.000000348040215092 0.000000000000001776
2175 0.000000173860131181 0.000000347720257254 0.000000000000003553
2176 0.000000173700370532 0.000000347400729961 0.000000000000002220
2177 0.000000173540835480 0.000000347081649865 0.000000000000002220
2178 0.000000173381508262 0.000000346763003645 0.000000000000003997
2179 0.000000173222406641 0.000000346444802402 0.000000000000005329
2180 0.000000173063520403 0.000000346127036588 0.000000000000003553
2181 0.000000172904858875 0.000000345809706426 0.000000000000002665
2182 0.000000172746409177 0.000000345492811915 0.000000000000002220
2183 0.000000172588184633 0.000000345176360828 0.000000000000006661
2184 0.000000172430174139 0.000000344860330515 0.000000000000003109
2185 0.000000172272377696 0.000000344544745179 0.000000000000000888
2186 0.000000172114794417 0.000000344229587501 0.000000000000006661
2187 0.000000171957434958 0.000000343914859702 0.000000000000004441
2188 0.000000171800285109 0.000000343600571995 0.000000000000000888
2189 0.000000171643359526 0.000000343286706173 0.000000000000004441
2190 0.000000171486640443 0.000000342973274003 0.000000000000000888
2191 0.000000171330137633 0.000000342660269492 0.000000000000003553
2192 0.000000171173854646 0.000000342347698412 0.000000000000004885
2193 0.000000171017777273 0.000000342035547440 0.000000000000006217
2194 0.000000170861918836 0.000000341723829678 0.000000000000001776
2195 0.000000170706270453 0.000000341412533356 0.000000000000001998
2196 0.000000170550835676 0.000000341101666246 0.000000000000005773
2197 0.000000170395613619 0.000000340791217912 0.000000000000000000
2198 0.000000170240602504 0.000000340481197680 0.000000000000001776
2199 0.000000170085809437 0.000000340171601554 0.000000000000000666
2200 0.000000169931218874 0.000000339862419763 0.000000000000000222
2201 0.000000169776837478 0.000000339553668072 0.000000000000001332
2202 0.000000169622669688 0.000000339245336489 0.000000000000000000
2203 0.000000169468715061 0.000000338937417022 0.000000000000007105
2204 0.000000169314962939 0.000000338629918994 0.000000000000001332
2205 0.000000169161427976 0.000000338322843296 0.000000000000004885
2206 0.000000169008094630 0.000000338016181711 0.000000000000001332
2207 0.000000168854975335 0.000000337709940901 0.000000000000004441
2208 0.000000168702058989 0.000000337404112649 0.000000000000002220
2209 0.000000168549349144 0.000000337098701619 0.000000000000003553
2210 0.000000168396856903 0.000000336793705369 0.000000000000002665
2211 0.000000168244564058 0.000000336489119235 0.000000000000003553
2212 0.000000168092475938 0.000000336184947436 0.000000000000003553
2213 0.000000167940599649 0.000000335881187308 0.000000000000006217
2214 0.000000167788921868 0.000000335577842403 0.000000000000000888
2215 0.000000167637456805 0.000000335274900287 0.000000000000000888
2216 0.000000167486192915 0.000000334972378724 0.000000000000000444
2217 0.000000167335135526 0.000000334670263058 0.000000000000003997
2218 0.000000167184279309 0.000000334368553512 0.000000000000000444
2219 0.000000167033630927 0.000000334067254304 0.000000000000002665
2220 0.000000166883184161 0.000000333766360550 0.000000000000001332
2221 0.000000166732940343 0.000000333465873803 0.000000000000003109
2222 0.000000166582897254 0.000000333165791400 0.000000000000003997
2223 0.000000166433058890 0.000000332866110231 0.000000000000001332
2224 0.000000166283427028 0.000000332566840511 0.000000000000005329
2225 0.000000166133989676 0.000000332267968250 0.000000000000004441
2226 0.000000165984759271 0.000000331969505218 0.000000000000003553
2227 0.000000165835725596 0.000000331671442533 0.000000000000004441
2228 0.000000165686890430 0.000000331373773088 0.000000000000001776
2229 0.000000165538262209 0.000000331076513316 0.000000000000003109
2230 0.000000165389830276 0.000000330779649227 0.000000000000003997
2231 0.000000165241595518 0.000000330483187705 0.000000000000003109
2232 0.000000165093561488 0.000000330187117870 0.000000000000001776
2233 0.000000164945729075 0.000000329891452600 0.000000000000000444
2234 0.000000164798093838 0.000000329596185011 0.000000000000003553
2235 0.000000164650657108 0.000000329301307334 0.000000000000006661
2236 0.000000164503421551 0.000000329006829780 0.000000000000000222
2237 0.000000164356376064 0.000000328712745690 0.000000000000004441
2238 0.000000164209529530 0.000000328419055284 0.000000000000003109
2239 0.000000164062882835 0.000000328125756344 0.000000000000001776
2240 0.000000163916431095 0.000000327832852864 0.000000000000001332
2241 0.000000163770174311 0.000000327540341960 0.000000000000005329
2242 0.000000163624112037 0.000000327248217191 0.000000000000003997
2243 0.000000163478252713 0.000000326956489660 0.000000000000003109
2244 0.000000163332577685 0.000000326665149375 0.000000000000001332
2245 0.000000163187101165 0.000000326374196336 0.000000000000003553
2246 0.000000163041820933 0.000000326083637869 0.000000000000000444
2247 0.000000162896730771 0.000000325793459099 0.000000000000001332
2248 0.000000162751841337 0.000000325503669574 0.000000000000000000
2249 0.000000162607141529 0.000000325214275287 0.000000000000001332
2250 0.000000162462631792 0.000000324925255146 0.000000000000003553
2251 0.000000162318319230 0.000000324636630022 0.000000000000000000
2252 0.000000162174199403 0.000000324348383929 0.000000000000001332
2253 0.000000162030266537 0.000000324060522638 0.000000000000006217
2254 0.000000161886525962 0.000000323773045485 0.000000000000000444
2255 0.000000161742980787 0.000000323485946252 0.000000000000002220
2256 0.000000161599619464 0.000000323199232932 0.000000000000005773
2257 0.000000161456455317 0.000000322912896866 0.000000000000001110
2258 0.000000161313476355 0.000000322626942051 0.000000000000000222
2259 0.000000161170691459 0.000000322341368264 0.000000000000000222
2260 0.000000161028093526 0.000000322056176616 0.000000000000000444
2261 0.000000160885682998 0.000000321771358225 0.000000000000001332
2262 0.000000160743460764 0.000000321486920418 0.000000000000004885
2263 0.000000160601436594 0.000000321202858311 0.000000000000000888
2264 0.000000160459587839 0.000000320919172569 0.000000000000001776
2265 0.000000160317937148 0.000000320635864082 0.000000000000003997
2266 0.000000160176465425 0.000000320352929517 0.000000000000004885
2267 0.000000160035190433 0.000000320070363768 0.000000000000004441
2268 0.000000159894094409 0.000000319788180603 0.000000000000004441
2269 0.000000159753184015 0.000000319506365143 0.000000000000005329
2270 0.000000159612463246 0.000000319224925605 0.000000000000001998
2271 0.000000159471932548 0.000000318943853550 0.000000000000001332
2272 0.000000159331583482 0.000000318663157417 0.000000000000002665
2273 0.000000159191417826 0.000000318382831432 0.000000000000006217
2274 0.000000159051438242 0.000000318102870489 0.000000000000000888
2275 0.000000158911642512 0.000000317823280360 0.000000000000003553
2276 0.000000158772034187 0.000000317544058825 0.000000000000004441
2277 0.000000158632606162 0.000000317265204774 0.000000000000001776
2278 0.000000158493364211 0.000000316986721538 0.000000000000003997
2279 0.000000158354307001 0.000000316708601789 0.000000000000000444
2280 0.000000158215427426 0.000000316430849301 0.000000000000005329
2281 0.000000158076733481 0.000000316153460744 0.000000000000003109
2282 0.000000157938220280 0.000000315876437229 0.000000000000002665
2283 0.000000157799891820 0.000000315599776979 0.000000000000005329
2284 0.000000157661742772 0.000000315323478883 0.000000000000004441
2285 0.000000157523775357 0.000000315047544497 0.000000000000002665
2286 0.000000157385992683 0.000000314771972265 0.000000000000000444
2287 0.000000157248388089 0.000000314496761078 0.000000000000001776
2288 0.000000157110961130 0.000000314221911601 0.000000000000001332
2289 0.000000156973715804 0.000000313947423614 0.000000000000003109
2290 0.000000156836649889 0.000000313673290675 0.000000000000002220
2291 0.000000156699766052 0.000000313399525442 0.000000000000002665
2292 0.000000156563055853 0.000000313126111040 0.000000000000002220
2293 0.000000156426529951 0.000000312853054352 0.000000000000000888
2294 0.000000156290183906 0.000000312580352269 0.000000000000004885
2295 0.000000156154012387 0.000000312308013894 0.000000000000004441
2296 0.000000156018016728 0.000000312036026351 0.000000000000004441
2297 0.000000155882204478 0.000000311764397853 0.000000000000003997
2298 0.000000155746565422 0.000000311493123961 0.000000000000000222
2299 0.000000155611104447 0.000000311222199789 0.000000000000001332
2300 0.000000155475816221 0.000000310951629556 0.000000000000001332
2301 0.000000155340709629 0.000000310681413485 0.000000000000001110
2302 0.000000155205778896 0.000000310411546023 0.000000000000005329
2303 0.000000155071017804 0.000000310142037163 0.000000000000002220
2304 0.000000154936442787 0.000000309872872473 0.000000000000003109
2305 0.000000154802034746 0.000000309604059945 0.000000000000002665
2306 0.000000154667806118 0.000000309335599136 0.000000000000000000
2307 0.000000154533745800 0.000000309067488713 0.000000000000000888
2308 0.000000154399867114 0.000000308799720017 0.000000000000002220
2309 0.000000154266155850 0.000000308532301707 0.000000000000002665
2310 0.000000154132622665 0.000000308265232007 0.000000000000003997
2311 0.000000153999262675 0.000000307998511362 0.000000000000001554
2312 0.000000153866070995 0.000000307732138882 0.000000000000003109
2313 0.000000153733057395 0.000000307466099914 0.000000000000001776
2314 0.000000153600211217 0.000000307200414440 0.000000000000000222
2315 0.000000153467543562 0.000000306935070915 0.000000000000001776
2316 0.000000153335041997 0.000000306670076444 0.000000000000003553
2317 0.000000153202710962 0.000000306405415706 0.000000000000001332
2318 0.000000153070559339 0.000000306141107798 0.000000000000001776
2319 0.000000152938572473 0.000000305877134066 0.000000000000004885
2320 0.000000152806754805 0.000000305613500506 0.000000000000002665
2321 0.000000152675109888 0.000000305350214003 0.000000000000003109
2322 0.000000152543637277 0.000000305087260566 0.000000000000002665
2323 0.000000152412327203 0.000000304824651076 0.000000000000005329
2324 0.000000152281195209 0.000000304562383535 0.000000000000003997
2325 0.000000152150229749 0.000000304300448395 0.000000000000007550
2326 0.000000152019428601 0.000000304038854981 0.000000000000006217
2327 0.000000151888801092 0.000000303777597521 0.000000000000000000
2328 0.000000151758338340 0.000000303516677569 0.000000000000001998
2329 0.000000151628052780 0.000000303256090239 0.000000000000004441
2330 0.000000151497924872 0.000000302995843748 0.000000000000003997
2331 0.000000151367967050 0.000000302735924107 0.000000000000001776
2332 0.000000151238174873 0.000000302476344194 0.000000000000007550
2333 0.000000151108548785 0.000000302217098458 0.000000000000003997
2334 0.000000150979098112 0.000000301958185789 0.000000000000000888
2335 0.000000150849804204 0.000000301699604854 0.000000000000006217
2336 0.000000150720683934 0.000000301441353656 0.000000000000002220
2337 0.000000150591718207 0.000000301183437745 0.000000000000003997
2338 0.000000150462929671 0.000000300925847130 0.000000000000005329
2339 0.000000150334296567 0.000000300668591580 0.000000000000000444
2340 0.000000150205837546 0.000000300411665544 0.000000000000001776
2341 0.000000150077533512 0.000000300155066579 0.000000000000001332
2342 0.000000149949399564 0.000000299898802236 0.000000000000001110
2343 0.000000149821430373 0.000000299642856305 0.000000000000000888
2344 0.000000149693623275 0.000000299387242109 0.000000000000006217
2345 0.000000149565983598 0.000000299131958315 0.000000000000000444
2346 0.000000149438501573 0.000000298876998928 0.000000000000001776
2347 0.000000149311186970 0.000000298622359507 0.000000000000000444
2348 0.000000149184030906 0.000000298368055152 0.000000000000003997
2349 0.000000149057038712 0.000000298114068542 0.000000000000002220
2350 0.000000148930208610 0.000000297860407006 0.000000000000003109
2351 0.000000148803541933 0.000000297607071875 0.000000000000002665
2352 0.000000148677036460 0.000000297354059153 0.000000000000002220
2353 0.000000148550685974 0.000000297101371727 0.000000000000003109
2354 0.000000148424499802 0.000000296849006265 0.000000000000003997
2355 0.000000148298481495 0.000000296596954108 0.000000000000001332
2356 0.000000148172616399 0.000000296345227246 0.000000000000000444
2357 0.000000148046913839 0.000000296093821461 0.000000000000000000
2358 0.000000147921371596 0.000000295842732534 0.000000000000005773
2359 0.000000147795985228 0.000000295591968680 0.000000000000004441
2360 0.000000147670763173 0.000000295341520573 0.000000000000001776
2361 0.000000147545699214 0.000000295091382663 0.000000000000001776
2362 0.000000147420794683 0.000000294841571158 0.000000000000004441
2363 0.000000147296045139 0.000000294592075178 0.000000000000001776
2364 0.000000147171456799 0.000000294342896279 0.000000000000005773
2365 0.000000147047019006 0.000000294094035125 0.000000000000003553
2366 0.000000146922750854 0.000000293845489274 0.000000000000005329
2367 0.000000146798631473 0.000000293597256507 0.000000000000000444
2368 0.000000146674674628 0.000000293349339042 0.000000000000001332
2369 0.000000146550866997 0.000000293101732218 0.000000000000003553
2370 0.000000146427222347 0.000000292854441586 0.000000000000002665
2371 0.000000146303737569 0.000000292607462482 0.000000000000002665
2372 0.000000146180402893 0.000000292360798904 0.000000000000001776
2373 0.000000146057228534 0.000000292114444855 0.000000000000000444
2374 0.000000145934204276 0.000000291868402336 0.000000000000003997
2375 0.000000145811334562 0.000000291622664461 0.000000000000004441
2376 0.000000145688630493 0.000000291377246775 0.000000000000005329
2377 0.000000145566069865 0.000000291132136399 0.000000000000000444
2378 0.000000145443669108 0.000000290887334442 0.000000000000006661
2379 0.000000145321419787 0.000000290642837353 0.000000000000003997
2380 0.000000145199325452 0.000000290398652680 0.000000000000003109
2381 0.000000145077386993 0.000000290154767768 0.000000000000001776
2382 0.000000144955600856 0.000000289911197937 0.000000000000000888
2383 0.000000144833969262 0.000000289667931419 0.000000000000002220
2384 0.000000144712491768 0.000000289424978206 0.000000000000005773
2385 0.000000144591163043 0.000000289182325641 0.000000000000000888
2386 0.000000144469991969 0.000000288939971949 0.000000000000003109
2387 0.000000144348971887 0.000000288697933115 0.000000000000001776
2388 0.000000144228096577 0.000000288456190267 0.000000000000005329
2389 0.000000144107382472 0.000000288214755617 0.000000000000001110
2390 0.000000143986811807 0.000000287973620283 0.000000000000000888
2391 0.000000143866403235 0.000000287732791371 0.000000000000003997
2392 0.000000143746132331 0.000000287492259998 0.000000000000003997
2393 0.000000143626020854 0.000000287252030384 0.000000000000000888
2394 0.000000143506057704 0.000000287012106748 0.000000000000001332
2395 0.000000143386242435 0.000000286772477098 0.000000000000002220
2396 0.000000143266584818 0.000000286533153204 0.000000000000000888
2397 0.000000143147067977 0.000000286294124852 0.000000000000000000
2398 0.000000143027703903 0.000000286055399590 0.000000000000001110
2399 0.000000142908487266 0.000000285816969425 0.000000000000001776
2400 0.000000142789420288 0.000000285578840575 0.000000000000003553
2401 0.000000142670501635 0.000000285341007267 0.000000000000001776
2402 0.000000142551733973 0.000000285103467279 0.000000000000003997
2403 0.000000142433119077 0.000000284866226830 0.000000000000007105
2404 0.000000142314646290 0.000000284629287250 0.000000000000002220
2405 0.000000142196320052 0.000000284392637662 0.000000000000002665
2406 0.000000142078140808 0.000000284156280284 0.000000000000001332
2407 0.000000141960115219 0.000000283920221777 0.000000000000001998
2408 0.000000141842233514 0.000000283684456370 0.000000000000002665
2409 0.000000141724493918 0.000000283448986282 0.000000000000001332
2410 0.000000141606906201 0.000000283213807295 0.000000000000002220
2411 0.000000141489459704 0.000000282978925403 0.000000000000001332
2412 0.000000141372164197 0.000000282744327507 0.000000000000001776
2413 0.000000141255013464 0.000000282510026706 0.000000000000001776
2414 0.000000141138011944 0.000000282276013452 0.000000000000000888
2415 0.000000141021152533 0.000000282042289523 0.000000000000003109
2416 0.000000140904437007 0.000000281808860692 0.000000000000003109
2417 0.000000140787863145 0.000000281575721628 0.000000000000000222
2418 0.000000140671435389 0.000000281342870778 0.000000000000002665
2419 0.000000140555157291 0.000000281110305478 0.000000000000003997
2420 0.000000140439020413 0.000000280878032388 0.000000000000003109
2421 0.000000140323028308 0.000000280646046180 0.000000000000003997
2422 0.000000140207173427 0.000000280414346632 0.000000000000001776
2423 0.000000140091471312 0.000000280182933743 0.000000000000001332
2424 0.000000139975906421 0.000000279951809290 0.000000000000000444
2425 0.000000139860486748 0.000000279720968832 0.000000000000001332
2426 0.000000139745210515 0.000000279490413035 0.000000000000000000
2427 0.000000139630072393 0.000000279260139679 0.000000000000003553
2428 0.000000139515077713 0.000000279030153649 0.000000000000000888
2429 0.000000139400231358 0.000000278800454279 0.000000000000003331
2430 0.000000139285520451 0.000000278571037349 0.000000000000002665
2431 0.000000139170956093 0.000000278341902193 0.000000000000000444
2432 0.000000139056526738 0.000000278113046592 0.000000000000000888
2433 0.000000138942240380 0.000000277884477429 0.000000000000001110
2434 0.000000138828097906 0.000000277656184267 0.000000000000003109
2435 0.000000138714091769 0.000000277428180206 0.000000000000003553
2436 0.000000138600229516 0.000000277200450594 0.000000000000005329
2437 0.000000138486506263 0.000000276973006752 0.000000000000002665
2438 0.000000138372920233 0.000000276745845351 0.000000000000001110
2439 0.000000138259478089 0.000000276518950848 0.000000000000003109
2440 0.000000138146178053 0.000000276292347667 0.000000000000002220
2441 0.000000138033009911 0.000000276066017380 0.000000000000000888
2442 0.000000137919986543 0.000000275839962871 0.000000000000003109
2443 0.000000137807095513 0.000000275614192580 0.000000000000001332
2444 0.000000137694347924 0.000000275388692961 0.000000000000005773
2445 0.000000137581738446 0.000000275163468011 0.000000000000003109
2446 0.000000137469270634 0.000000274938528166 0.000000000000000000
2447 0.000000137356932495 0.000000274713856774 0.000000000000002220
2448 0.000000137244734688 0.000000274489463159 0.000000000000000000
2449 0.000000137132677658 0.000000274265343991 0.000000000000001332
2450 0.000000137020754298 0.000000274041502601 0.000000000000001776
2451 0.000000136908965942 0.000000273817934771 0.000000000000003997
2452 0.000000136797319250 0.000000273594634503 0.000000000000001776
2453 0.000000136685801788 0.000000273371610016 0.000000000000003109
2454 0.000000136574432652 0.000000273148856866 0.000000000000003109
2455 0.000000136463192746 0.000000272926382383 0.000000000000000666
2456 0.000000136352087399 0.000000272704170357 0.000000000000002665
2457 0.000000136241121051 0.000000272482232555 0.000000000000002665
2458 0.000000136130287043 0.000000272260573642 0.000000000000001998
2459 0.000000136019590702 0.000000272039177407 0.000000000000001332
2460 0.000000135909028032 0.000000271818051401 0.000000000000000444
2461 0.000000135798599477 0.000000271597189849 0.000000000000004441
2462 0.000000135688305480 0.000000271376605854 0.000000000000003109
2463 0.000000135578147376 0.000000271156292087 0.000000000000002220
2464 0.000000135468126050 0.000000270936240998 0.000000000000003109
2465 0.000000135358227293 0.000000270716457917 0.000000000000001332
2466 0.000000135248475974 0.000000270496943289 0.000000000000000888
2467 0.000000135138849444 0.000000270277695558 0.000000000000000444
2468 0.000000135029354809 0.000000270058711394 0.000000000000001776
2469 0.000000134920002726 0.000000269839998346 0.000000000000002220
2470 0.000000134810777208 0.000000269621544868 0.000000000000000444
2471 0.000000134701682697 0.000000269403364506 0.000000000000001332
2472 0.000000134592728518 0.000000269185445045 0.000000000000002220
2473 0.000000134483896019 0.000000268967787376 0.000000000000001776
2474 0.000000134375205629 0.000000268750394827 0.000000000000000444
2475 0.000000134266638252 0.000000268533273839 0.000000000000000888
2476 0.000000134158204990 0.000000268316406205 0.000000000000001332
2477 0.000000134049900069 0.000000268099801248 0.000000000000000888
2478 0.000000133941731928 0.000000267883464744 0.000000000000000222
2479 0.000000133833693905 0.000000267667385589 0.000000000000000444
2480 0.000000133725785112 0.000000267451566449 0.000000000000003553
2481 0.000000133618009546 0.000000267236011986 0.000000000000003997
2482 0.000000133510363209 0.000000267020708433 0.000000000000000444
2483 0.000000133402842994 0.000000266805678217 0.000000000000002220
2484 0.000000133295458227 0.000000266590904019 0.000000000000003109
2485 0.000000133188194251 0.000000266376384728 0.000000000000002220
2486 0.000000133081069276 0.000000266162128115 0.000000000000000000
2487 0.000000132974067313 0.000000265948127964 0.000000000000003775
2488 0.000000132867192359 0.000000265734385829 0.000000000000003997
2489 0.000000132760456406 0.000000265520900822 0.000000000000000888
2490 0.000000132653838580 0.000000265307672498 0.000000000000005329
2491 0.000000132547357978 0.000000265094708407 0.000000000000003109
2492 0.000000132440994616 0.000000264881986567 0.000000000000001776
2493 0.000000132334767144 0.000000264669532291 0.000000000000000000
2494 0.000000132228664462 0.000000264457327592 0.000000000000000888
2495 0.000000132122687013 0.000000264245379800 0.000000000000003997
2496 0.000000132016845455 0.000000264033687580 0.000000000000003997
2497 0.000000131911130907 0.000000263822251378 0.000000000000000666
2498 0.000000131805536263 0.000000263611064533 0.000000000000002220
2499 0.000000131700073513 0.000000263400135259 0.000000000000000444
2500 0.000000131594728892 0.000000263189457783 0.000000000000000888
2501 0.000000131489522381 0.000000262979032550 0.000000000000004885
2502 0.000000131384430002 0.000000262768860448 0.000000000000005329
2503 0.000000131279473514 0.000000262558937481 0.000000000000002220
2504 0.000000131174637374 0.000000262349272306 0.000000000000000888
2505 0.000000131069926024 0.000000262139846274 0.000000000000002220
2506 0.000000130965344791 0.000000261930680256 0.000000000000002665
2507 0.000000130860883019 0.000000261721766481 0.000000000000000888
2508 0.000000130756550032 0.000000261513097621 0.000000000000002220
2509 0.000000130652344055 0.000000261304676341 0.000000000000004885
2510 0.000000130548255317 0.000000261096510190 0.000000000000000888
2511 0.000000130444295809 0.000000260888589620 0.000000000000005329
2512 0.000000130340458870 0.000000260680913966 0.000000000000001332
2513 0.000000130236748941 0.000000260473490332 0.000000000000001776
2514 0.000000130133160248 0.000000260266314056 0.000000000000003553
2515 0.000000130029693235 0.000000260059385360 0.000000000000001110
2516 0.000000129926348791 0.000000259852698692 0.000000000000003553
2517 0.000000129823131356 0.000000259646264045 0.000000000000003109
2518 0.000000129720041375 0.000000259440070316 0.000000000000001554
2519 0.000000129617065081 0.000000259234123945 0.000000000000003997
2520 0.000000129514218017 0.000000259028424487 0.000000000000000888
2521 0.000000129411483751 0.000000258822971055 0.000000000000003553
2522 0.000000129308880936 0.000000258617759874 0.000000000000001776
2523 0.000000129206397581 0.000000258412792276 0.000000000000000888
2524 0.000000129104039459 0.000000258208063375 0.000000000000003109
2525 0.000000129001797688 0.000000258003584497 0.000000000000003997
2526 0.000000128899672269 0.000000257799349868 0.000000000000001332
2527 0.000000128797677412 0.000000257595353936 0.000000000000001776
2528 0.000000128695806012 0.000000257391600922 0.000000000000002220
2529 0.000000128594042970 0.000000257188083053 0.000000000000003553
2530 0.000000128492414930 0.000000256984814095 0.000000000000000888
2531 0.000000128390899246 0.000000256781789831 0.000000000000005329
2532 0.000000128289497248 0.000000256578994273 0.000000000000003997
2533 0.000000128188223147 0.000000256376448959 0.000000000000002665
2534 0.000000128087072948 0.000000256174140567 0.000000000000000222
2535 0.000000127986034215 0.000000255972070651 0.000000000000000000
2536 0.000000127885118051 0.000000255770240987 0.000000000000003109
2537 0.000000127784327564 0.000000255568647578 0.000000000000002220
2538 0.000000127683648987 0.000000255367289315 0.000000000000001776
2539 0.000000127583084542 0.000000255166177077 0.000000000000001998
2540 0.000000127482650214 0.000000254965295099 0.000000000000000000
2541 0.000000127382332238 0.000000254764654706 0.000000000000000000
2542 0.000000127282126172 0.000000254564251012 0.000000000000002887
2543 0.000000127182044896 0.000000254364082464 0.000000000000002220
2544 0.000000127082077306 0.000000254164149505 0.000000000000003553
2545 0.000000126982227844 0.000000253964453023 0.000000000000000000
2546 0.000000126882493401 0.000000253764991909 0.000000000000001332
2547 0.000000126782882415 0.000000253565765496 0.000000000000007105
2548 0.000000126683387780 0.000000253366774894 0.000000000000004441
2549 0.000000126584007720 0.000000253168016329 0.000000000000000888
2550 0.000000126484746232 0.000000252969489578 0.000000000000002220
2551 0.000000126385604649 0.000000252771198195 0.000000000000000444
2552 0.000000126286573643 0.000000252573144177 0.000000000000002220
2553 0.000000126187662097 0.000000252375313980 0.000000000000001776
2554 0.000000126088866903 0.000000252177723592 0.000000000000005329
